學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別,合作學校國家(地區)別,合作學校國家(地區)區域別,雙聯合作案件數
108,1,私立,一般大學,1050,佛光大學,02221011,歷史學系,學士班(日間),美國,北美洲,1
108,1,私立,一般大學,1050,佛光大學,02311007,外國語文學系,學士班(日間),美國,北美洲,1
108,1,私立,一般大學,1050,佛光大學,03111020,應用經濟學系,學士班(日間),美國,北美洲,1
108,1,私立,一般大學,1050,佛光大學,03131024,心理學系,學士班(日間),美國,北美洲,1
108,1,私立,一般大學,1050,佛光大學,03141035,社會學暨社會工作學系,學士班(日間),美國,北美洲,1
108,1,私立,一般大學,1050,佛光大學,03211028,傳播學系,學士班(日間),美國,北美洲,1
108,1,私立,一般大學,1050,佛光大學,04131030,管理學系,學士班(日間),美國,北美洲,1
108,1,私立,一般大學,1050,佛光大學,06134032,資訊應用學系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02112012,視覺傳達設計系,學士班(日間),蒙古國,其他亞洲地區,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02112012,視覺傳達設計系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02112013,多媒體動畫系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02122010,時尚設計系,學士班(日間),蒙古國,其他亞洲地區,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02122010,時尚設計系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02124015,室內設計系,學士班(日間),蒙古國,其他亞洲地區,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02125042,服飾設計管理系,學士班(日間),蒙古國,其他亞洲地區,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02125042,服飾設計管理系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02131001,美術系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1051,台南家專學校財團法人台南應用科技大學,02311009,應用英語系,學士班(日間),英國,歐洲,2
108,1,私立,技專校院,1054,景文科技大學,02112005,視覺傳達設計系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1054,景文科技大學,02311001,應用外語系,學士班(日間),紐西蘭,其他亞洲地區,1
108,1,私立,技專校院,1054,景文科技大學,02311001,應用外語系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1054,景文科技大學,04131007,企業管理系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1054,景文科技大學,10131019,旅館管理系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1054,景文科技大學,10131019,旅館管理系,學士班(進修),英國,歐洲,1
108,1,私立,技專校院,1054,景文科技大學,10131020,餐飲管理系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1054,景文科技大學,10151023,旅遊管理系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1057,德明財經科技大學,02112002,多媒體設計系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,02311001,應用外語系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04111003,會計資訊系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04121008,財務金融系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04122012,財政稅務系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04123011,保險金融管理系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04131006,企業管理系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04132014,流通管理系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04141007,國際貿易系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04143013,行銷管理系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04143013,行銷管理系,碩士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04199017,不動產投資與經營學位學程,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,04199018,連鎖加盟經營管理學位學程,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,06131019,資訊科技系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1057,德明財經科技大學,06131021,資訊管理系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1062,僑光科技大學,02311003,應用英語系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1069,修平學校財團法人修平科技大學,02311004,應用日語系,學士班(日間),日本,其他亞洲地區,2
108,1,私立,技專校院,1070,長庚學校財團法人長庚科技大學,09131004,護理系,學士班(日間),澳大利亞,其他亞洲地區,1
108,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02311003,應用外語系,學士班(日間),日本,其他亞洲地區,2
108,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,02311003,應用外語系,學士班(日間),美國,北美洲,2
108,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131021,旅館事業管理學士學位學程,學士班(日間),日本,其他亞洲地區,1
108,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131021,旅館事業管理學士學位學程,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131022,餐飲管理系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10151024,觀光事業系,學士班(日間),日本,其他亞洲地區,1
108,1,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10199029,會議展覽服務業(專業人員)學位學程,學士班(日間),日本,其他亞洲地區,1
108,1,私立,技專校院,1072,大華學校財團法人敏實科技大學,04191005,商務與觀光企劃系,學士班(日間),日本,其他亞洲地區,1
108,1,私立,技專校院,1072,大華學校財團法人敏實科技大學,10141025,運動與健康促進系,學士班(日間),澳大利亞,其他亞洲地區,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,學士班(日間),印度尼西亞共和國,東協,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,學士班(日間),法國,歐洲,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,學士班(日間),英國,歐洲,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,碩士班(日間),法國,歐洲,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,碩士班(日間),英國,歐洲,2
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311007,英國語文系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311009,法國語文系,學士班(日間),法國,歐洲,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311010,德國語文系,學士班(日間),德意志聯邦共和國,歐洲,1
108,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,02311011,西班牙語文系,學士班(日間),西班牙王國,歐洲,1
108,1,私立,技專校院,1076,華夏學校財團法人華夏科技大學,06131012,資訊工程系,學士班(日間),美國,北美洲,1
108,1,私立,技專校院,1078,致理學校財團法人致理科技大學,04141015,國際貿易科,五專,愛爾蘭共和國,歐洲,1
108,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,,不分系所,不分學制,法國,歐洲,1
108,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,,不分系所,不分學制,英國,歐洲,1
108,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,,不分系所,不分學制,美國,北美洲,2
108,1,私立,一般大學,1125,中信學校財團法人中信金融管理學院,04131012,企業管理學系金融管理碩士班,碩士班(日間),法國,歐洲,1
108,1,公立,一般大學,3002,臺北市立大學,02151037,音樂學系,學士班(日間),美國,北美洲,1
108,1,公立,一般大學,3002,臺北市立大學,03131055,心理與諮商學系,學士班(日間),美國,北美洲,1
108,1,公立,一般大學,3002,臺北市立大學,10141053,運動科學研究所,碩士班(日間),馬來西亞,東協,1
108,1,公立,一般大學,3002,臺北市立大學,10142052,運動健康科學系,碩士班(日間),美國,北美洲,1
108,2,公立,一般大學,0001,國立政治大學,02221021,台灣史研究所,碩士班(日間),日本,其他亞洲地區,1
108,2,公立,一般大學,0001,國立政治大學,02311014,韓國語文學系,碩士班(日間),大韓民國(南韓),其他亞洲地區,2
108,2,公立,一般大學,0001,國立政治大學,02321007,台灣文學研究所,博士班,大韓民國(南韓),其他亞洲地區,1
108,2,公立,一般大學,0001,國立政治大學,03111024,經濟學系,學士班(日間),澳大利亞,其他亞洲地區,1
108,2,公立,一般大學,0001,國立政治大學,03111024,經濟學系,碩士班(日間),澳大利亞,其他亞洲地區,1
108,2,公立,一般大學,0001,國立政治大學,03122045,外交學系,學士班(日間),美國,北美洲,1
108,2,公立,一般大學,0001,國立政治大學,03143036,日本研究碩士學位學程,碩士班(日間),日本,其他亞洲地區,1
108,2,公立,一般大學,0001,國立政治大學,04111059,會計學系,學士班(日間),新加坡共和國,東協,1
108,2,公立,一般大學,0001,國立政治大學,04111059,會計學系,學士班(日間),美國,北美洲,3
108,2,公立,一般大學,0001,國立政治大學,04111059,會計學系,碩士班(日間),美國,北美洲,1
108,2,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),法國,歐洲,1
108,2,公立,一般大學,0001,國立政治大學,04131060,企業管理研究所(MBA學位學程),碩士班(日間),美國,北美洲,1
108,2,公立,一般大學,0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,碩士班(日間),法國,歐洲,5
108,2,公立,一般大學,0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,碩士班(日間),德意志聯邦共和國,歐洲,2
108,2,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,學士班(日間),美國,北美洲,1
108,2,公立,一般大學,0001,國立政治大學,06131080,資訊管理學系,碩士班(日間),美國,北美洲,1
108,2,公立,一般大學,0002,國立清華大學,,不分系所,不分學制,大陸地區,大陸地區,6
108,2,公立,一般大學,0002,國立清華大學,,不分系所,不分學制,以色列,其他亞洲地區,1
108,2,公立,一般大學,0002,國立清華大學,,不分系所,不分學制,法國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,,不分系所,不分學制,瑞士聯邦,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,,不分系所,不分學制,美國,北美洲,1
108,2,公立,一般大學,0002,國立清華大學,03111011,經濟學系,博士班,英國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,03111011,經濟學系,學士班(日間),美國,北美洲,1
108,2,公立,一般大學,0002,國立清華大學,03141012,社會學研究所,博士班,英國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,學士班(日間),美國,北美洲,1
108,2,公立,一般大學,0002,國立清華大學,04212024,科技法律研究所,碩士班(日間),大陸地區,大陸地區,1
108,2,公立,一般大學,0002,國立清華大學,05121028,分子與細胞生物研究所,博士班,日本,其他亞洲地區,1
108,2,公立,一般大學,0002,國立清華大學,05121030,生物資訊與結構生物研究所,碩士班(日間),大陸地區,大陸地區,1
108,2,公立,一般大學,0002,國立清華大學,05121072,分子醫學研究所,博士班,英國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,05331038,物理學系,學士班(日間),瑞典王國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,05331038,物理學系,博士班,英國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,05331038,物理學系,博士班,德意志聯邦共和國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,05399042,理學院學士班,學士班(日間),瑞典王國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,05411043,數學系,學士班(日間),瑞典王國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,06131053,資訊工程學系,碩士班(日間),大陸地區,大陸地區,1
108,2,公立,一般大學,0002,國立清華大學,06131053,資訊工程學系,學士班(日間),瑞典王國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,06131053,資訊工程學系,博士班,英國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,06134046,資訊系統與應用研究所,碩士班(日間),大陸地區,大陸地區,1
108,2,公立,一般大學,0002,國立清華大學,06134046,資訊系統與應用研究所,碩士班(日間),法國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,07111057,化學工程學系,博士班,英國,歐洲,1
108,2,公立,一般大學,0002,國立清華大學,07112058,材料科學工程學系,博士班,印度,南亞,1
108,2,公立,一般大學,0002,國立清華大學,07112058,材料科學工程學系,碩士班(日間),大陸地區,大陸地區,1
